Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR10196624957706862593,FRIENDS OF BERT REEVES,Registered in US-GA C2013001468,US,,3,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05045548771262332929,SVERIGEDEMOKRATERNA LILLA EDET,,SE,,1,0,450,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0
AR02068928008961392641,ELEICAO 2022 ALLAN TURNOWSKI DEPUTADO FEDERAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0
AR00588854344292499457,Jeffrey David Parker,,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14997462160483811329,DEMOCRATIC PARTY OF ILLINOIS,FEC ID C00167015,US,,51,136200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14428859068028289025,Thiago Barros Rodrigues Costa,,"BR, DE, ES, FR, IT, PT",,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904500,0,0,0
AR04731708226679078913,Steve Wolfson for District Attorney,EIN ID 20-1089312,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13269683747441082369,ELEICAO 2022 TELMO NEVES DIAS DEPUTADO ESTADUAL,,BR,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0
AR01674065414599999489,BE CHANGE NOW,FEC ID C30002794,US,,34,146900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16608906402152316929,"NRA Victory Fund, Inc.",FEC ID C00741710,US,,625,4752100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06523341327260712961,Simpson for America,EIN ID 87-2001630,US,,2,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01117324850017337345,Σπυρίδων Ζαφείρης,,"DE, GR",,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09683214600186626049,KENNEDY FOR MASSACHUSETTS,FEC ID C00717108,US,,276,71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13305099360569131009,FRIENDS OF WILL AINSWORTH,EIN ID 47-1936178,US,,3,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11047805287279886337,MONTANA DEMOCRATIC CENTRAL COMMITTEE,EIN ID 81-0260238,US,,69,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08632767476209287169,Friends of A.C. Cordoza 2021,Registered in US-VA CC2100212,US,,5,25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12968635608330141697,New Mexicans for Colón,Registered in US-NM ,US,,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06345101765024677889,ΚΟΥΜΟΥΤΣΑΚΟΣ ΓEΩΡΓIΟΣ,,"AT, BE, BG, CY, DE, DK, EE, ES, FI, FR, GR, IE, IT, NL, RO, SE, SK",,39,0,2850,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0
AR08449228302287110145,FRIENDS OF SARA TINDALL GHAZAL,Registered in US-GA C2019001947,US,,12,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04574332309896953857,Balakrishnan Swaminathan,,IN,,7,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00293737142700474369,Vincent Collis,,US,,14,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04387972098375548929,MALONEY FOR NEW YORK,EIN ID 83-0176546,US,,29,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09051950065186242561,Jim Smith for Sheriff,EIN ID 87-0870290,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09761267006497095681,Virginia Foxx for Congress,FEC ID C00386748,US,,94,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02297311211299012609,LORAINE LUNDQUIST FOR CITY COUNCIL 2020,Registered in US-CA 1413326,US,,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11376933372816261121,"TEAM HERSCHEL, INC.",,US,,486,2211700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12752997876062224385,PARTIDUL SOCIAL DEMOCRAT,,"AT, BE, BG, CY, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,723,0,11550,0,100,1500,500,20000,250,56250,1000,0,0,0,0,0,0,0,0,0
AR13708570237622812673,Martina Thalmayr,,DE,,23,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13931365446990168065,Eleição 2022 José Vespasiano Cassemiro Deputado Estadual,,BR,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0
AR13430209490158878721,CASTRO FOR CONGRESS,FEC ID C00497933,US,,14,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02000073635892559873,Georgia Republican Party Inc.,FEC ID C00150672,US,,7,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11367815054167638017,Gleisi Helena Hoffmann,,BR,,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30500,0,0,0
AR03619107290931527681,Friends of Matt Hanson,Registered in US-IL 35013,US,,1,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03797656674928427009,RATCHET INDUSTRIES INC,EIN ID 81-0990599,"BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LV, MT, NL, PL, PT, RO, SE, SI, SK",,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04540103825729519617,MUNZINGER FOR MISSOURI 136,Registered in US-MO C190756,US,,27,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14811492619187650561,Joe Kent for Congress,FEC ID C00771394,US,,4,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03616865902118567937,FRIENDS OF STEVE OTIS,EIN ID 45-4719950,US,,2,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06214598462181212161,SCOTT TAYLOR FOR CONGRESS,FEC ID C00608703,US,,15,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08942875213175980033,LEE 2020 - A PROGRESSIVE DEMOCRAT FOR CITY COUNCIL; STEVEN,Registered in US-CA 1427868,US,,6,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01589967549762633729,CARLOS EDUARDO ALVES DE MENEZES,,BR,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0
AR18353198105454706689,Kannan Srinivasan for Virginia Delegate,EIN ID 87-4591353,US,,9,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06790107930768179201,PROJECT DEMOCRACY,EIN ID 88-1008330,US,,6,24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02258619603276005377,Martin Raahauge Geertsen,,DK,,5,0,1850,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08058136002016837633,"The Greens, The Green Party of Aotearoa /New Zealand Incorporated",,NZ,,4,0,0,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0
AR08795096864673234945,Die Grünen Kärnten,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,29,0,11850,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR04999616741731467265,Friends of Susanna Sloane Gibson,Registered in US-VA CC2200579,US,,20,65200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13809037356696600577,ALLAN DOMB FOR CITY COUNCIL,Registered in US-PA ,US,,2,43900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03124113615737585665,LUBETZKY FAMILY FOUNDATION,EIN ID 82-1648087,"AT, BE, BG, CY, CZ, DE, ES, FR, GR, HR, HU, IE, IT, LV, NL, PL, PT, RO, SE, SI, SK, US",,11,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03660502563687497729,PARKER SPACE FOR SENATE,Registered in US-NJ ,US,,12,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00563177861565906945,Komitet Wyborczy Wyborców Jana Marii Jackowskiego,,"AT, BE, BG, CY, CZ, DE, DK, ES, FR, GR, HR, IE, IT, LT, LU, NL, PL, RO, SE, SK",,2,0,500,0,100,1500,500,0,2250,250,1000,0,0,0,0,0,0,0,0,0
AR06066824099408117761,CALIFORNIA REVIVAL,EIN ID 85-1318860,US,,9,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03553815507335380993,"COMMON SENSE STRATEGIES, LLC",EIN ID 82-4500139,US,,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08560996064432226305,ELEICAO 2022 PERICLES RODRIGUES DO NASCIMENTO DEPUTADO ESTADUAL,,BR,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0
AR13666617443752083457,Johannes Anzengruber,,"AT, DE, IT",,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06692824447612616705,BRANDON BATCH FOR CONGRESS,EIN ID 84-3166127,US,,11,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01544354344244084737,PLUCKEBAUM FOR CITY COUNCIL 2024,EIN ID 92-1721877,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17048091203582558209,DAVID OCAMPO GRAJALES FOR CONGRESS,FEC ID C00799858,US,,3,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09805964215750492161,Markkanen Jouni Mikael,,"AT, BE, BG, DE, DK, EE, ES, FI, FR, HR, IE, IT, LU, LV, NL, SE",,6,0,1500,0,100,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0
AR12893418705068752897,Attīstībai Par,,LV,,38,0,17450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11706306855604060161,KANSANS FOR LIFE INC,EIN ID 48-1101189,US,,8,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04024170432620920833,GOPAL DONLON AND PETERPAUL FOR LD11,EIN ID 92-2324870,US,,24,169900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16882218604538363905,"FREETHINK MEDIA, INC.",EIN ID 61-1624657,"DE, ES, FR, PL, SE, US",,43,31300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16082069083511586817,TEAM MACE,EIN ID 86-1958520,US,,4,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13422783594783309825,ELEICAO 2022 MANOEL MAURICIO SILVA NEVES DEPUTADO FEDERAL,,BR,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
AR07994245649069506561,Tracie Davis,Registered in US-FL ,US,,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15943218082231615489,CITIZENS FOR JULIE A SCHAFER,EIN ID 84-2748711,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00381630109360062465,ELEICAO 2022 MISAEL PEREIRA DE OLIVEIRA DEPUTADO ESTADUAL,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
AR00585943352898224129,RYAN FOR ARIZONA,Registered in US-AZ 20-2000001,US,,339,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05759670750185259009,Mr. Stephen Hopper,Registered in US-TX 00084941,US,,12,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10335475958986833921,Haney for State Assembly 2022,Registered in US-CA 1442544,US,,6,64400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04354396517956583425,LHFM LESLIE FOR MAYOR,EIN ID 88-3997632,US,,78,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06749898996698841089,KEVIN MCCARTY FOR ASSEMBLY 2022,EIN ID 86-1601564,US,,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01606008668497641473,ENERGIZED FOR CHANGE PAC,EIN ID 83-3777742,US,,3,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05774534601204563969,Nils Ušakovs,,LV,,121,0,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13727447065565331457,FRIENDS OF BRETT HARRELL,Registered in US-GA C2009000118,US,,4,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06197863551609077761,Laurie Cardoza-Moore,Registered in US-TN ,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10754226886570672129,"IVC MEDIA, LLC",EIN ID 45-4131236,US,,39,48500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04250829669445664769,ELEICAO 2022 ALEXANDRE MARANHAO KHURY DEPUTADO ESTADUAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0
AR04029689121998897153,Glenn Rogers Campaign,EIN ID 88-2312592,US,,2,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07115318387655311361,Committee to Elect Christopher Comden,EIN ID 83-0592989,US,,14,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09249525982505730049,蔡育辰,,TW,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66000,0,0,0,0
AR12502467966920556545,FRIENDS OF JEVIN D. HODGE,Registered in US-AZ 1002002,US,,2,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16332203924381499393,Petersen for State Senate,Registered in US-VA CC1201095,US,,1,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03193679475908804609,ELEICAO 2022 JAMIL SEBBA CALIFE DEPUTADO ESTADUAL,,BR,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0
AR03548467482777878529,REP. BRAD SCHNEIDER - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,3,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03496001193082093569,"BURNS, FRANK COM TO RE-ELECT",Registered in US-PA 2008210,US,,7,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05067799794232066049,Christian Rabjerg Madsen,,"DE, DK",,18,0,3600,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09294702372670406657,Eleicao 2022 Leirson Trigueiro Matos Deputado Distrital,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0
AR06872968432707436545,KATE BOLZ FOR CONGRESS,FEC ID C00721472,US,,6,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11985437914042466305,Katter's Australian Party,,AU,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0
AR11921503614989762561,MIA FOR SENATE,EIN ID 47-4798682,US,,6,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14225949282363506689,Dr. Kárpátiné Dr. Juhász Hajnalka,,HU,,3,0,450,0,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0
AR14496878774332686337,IUOE Operating Engineers,FEC ID C00136739,US,,3,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04475029917234364417,Electoral Reform Society,,GB,,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
AR18200024247236034561,STEVE CWODZINSKI FOR STATE SENATE,EIN ID 85-1371895,US,,12,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01061451826622103553,Renard Boyland,,US,,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08445361491690913793,"מלכין קניגסברג בע""מ",,"CY, DE, ES, FR, GR, HU, IT, NL, PL, PT, RO",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14344941110781018113,Michael Alan McAuley,,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04881532972479545345,BUFFY WICKS FOR ASSEMBLY 2018,EIN ID 82-1535816,US,,3,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06344547748603232257,Ilaria Cucchi,,"AT, BE, DE, DK, ES, FI, FR, GR, IE, IT, LU, NL, RO, SE",,398,0,70450,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0
AR01299763893836447745,TIM RYAN FOR CONGRESS,FEC ID C00373464,US,,24,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08706395482089324545,ELEICAO 2022 LUCAS PAVANATO DE OLIVEIRA DEPUTADO ESTADUAL,,BR,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,0,0,0
AR01260183330662383617,Ian Ross for Hawaii,EIN ID 87-4260337,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04216208247310254081,Landsman for Congress,FEC ID C00800276,US,,42,54300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10366899314113904641,Peter Neumeier,,"AT, CZ, DE, ES, FR, GR, HR, IE, IT",,27,0,250,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10015636547681910785,"GATEWAY FOR CANCER RESEARCH, INC.",EIN ID 73-1386920,US,,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05025648160555401217,ELECT AARON LIEBERMAN,EIN ID 82-5527219,US,,132,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07511635154863915009,AMMAR CAMPA-NAJJAR FOR CONGRESS,FEC ID C00635888,US,,38,79900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17909039319578836993,JAMES CRAIG FOR GOVERNOR EXPLORATORY COMMITTEE,EIN ID 87-1679312,US,,52,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03152150715569274881,MINER/VOLPE FOR NY,EIN ID 16-1600808,US,,6,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04004175470072430593,"CLA, INC.",EIN ID 82-1313517,US,,43,62500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15834287266244591617,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),FEC ID C00004036,US,,1830,630900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13630492336386473985,"אחריות לאומית (חל""צ)",,IL,,6,0,0,0,0,0,0,0,0,0,0,0,0,26750,0,0,0,0,0,0
AR01996660751799943169,Shane Abbott Campaign,EIN ID 86-2045707,US,,6,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14593640676659822593,Ken King for State Representative,EIN ID 45-3049570,US,,5,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07540903364121329665,DARE TO DEFEND OUR RIGHTS PAC,EIN ID 93-4172390,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00816054643917324289,CHARLES J SCHROEDER,,US,,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01117368108927942657,MUNDELL 2020,Registered in US-AZ 202000045,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06881131207032045569,DEFEAT BY TWEET,FEC ID C00749143,US,,31,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01707842411805278209,EQUALITY CALIFORNIA POLITICAL ACTION COMMITTEE,Registered in US-CA 1254010,US,,15,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18397679879148535809,FRIENDS OF KEVIN PRIOLA,EIN ID 84-5180981,US,,4,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08922292286784536577,ELEICAO 2022 CARLOS EDUARDO DA SILVA DEPUTADO ESTADUAL,,BR,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
AR06085341249609400321,MIKE SIEGEL FOR CONGRESS,FEC ID C00662668,US,,2,38400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10447982111909478401,Association of Equipment Manufacturers,EIN ID 31-1796607,"AT, BE, BG, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, LT, NL, PL, PT, RO, SE, SI, SK, US",,68,34300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04841845000763342849,RICHARD E NEAL FOR CONGRESS COMMITTEE,FEC ID C00226522,US,,26,20700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00407545632786481153,RODRIC D BRAY FOR STATE SENATE,EIN ID 45-4395259,US,,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13370660524514082817,Derrick Hall for Akron,EIN ID 92-2163202,US,,8,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06838088831497928705,Nicole Chavez for New Mexico,EIN ID 87-4756679,US,,10,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05727358336827916289,AMALIA SCUDELER DE BARROS SANTOS,,BR,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0
AR18086931504859971585,"MURRAY FOR DELAWARE, LLC",EIN ID 85-1210505,US,,14,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12031453884414164993,Friends of John Brooks,Registered in US-NY 11232,US,,3,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12920542145097498625,"USA DEPOT, INC.",EIN ID 82-1308189,US,,747,109300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08680185117747970049,Christian Martine,Registered in US-WV 135876,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15528042491583397889,"PATAGONIA, INC.",EIN ID 95-3526345,US,,8,23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00232913533841440769,VOTECARBAUGH.COM,EIN ID 45-4274386,US,,3,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04779577045942272001,Partidul Miscarea Populara - Organizatia Botosani,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, MT, NL, PL, PT, RO, SE, SI, SK",,36,0,450,0,100,1500,500,20000,250,2250,1000,0,0,0,0,0,0,0,0,0
AR04084663569516331009,Andrew Thomson Campaign Account,EIN ID 81-3811647,US,,7,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12195378767329230849,DAVE DEVOY FOR STATE SENATE,EIN ID 85-2225363,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08276440256140541953,ELEICAO 2022 CANDIDO ELPIDIO DE SOUZA VACCAREZZA DEPUTADO FEDERAL,,BR,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,0,0,0
AR00215803758523711489,CAMPAIGN TO ELECT CELESTE WILLIAMS,FEC ID C00709667,US,,4,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02457993290826383361,Advance Minnesota Independent Expenditure Committee,Registered in US-MN 41205,US,,1,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15220900103117078529,VIDOOLY MEDIA TECH PRIVATE LIMITED,,IN,,7,0,0,7250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07050742867165184001,Οδυσσεύς Κωνσταντινόπουλος,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,1,0,150,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR04909398995173900289,SEBASTIAN DE LA PENA GONZALEZ,,US,,6,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18046744561023188993,ELEICAO 2022 GILSON CARDOSO FAHUR DEPUTADO FEDERAL,,BR,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40500,0,0,0
AR17608265920935886849,ELEICAO 2022 LUCAS DOS SANTOS SERAFIM DEPUTADO ESTADUAL,,BR,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0
AR02329827068667232257,Friends of Justin Slaughter,Registered in US-IL 32782,US,,3,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15001638311804534785,ELEICAO 2022 CARMEN EMILIA BONFA ZANOTTO DEPUTADO FEDERAL,,BR,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0
AR13312297313440366593,David Smith,Registered in US-FL ,US,,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00654025112890114049,CIVIC ENGAGEMENT FORUM,EIN ID 87-3316605,US,,14,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15807656063827705857,ΑΣΠΑΣΙΑ ΒΕΛΙΣΣΑΡΙΟΥ,,GR,,4,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08471885045047492609,Nevada Advocates for Planned Parenthood Affiliates PAC (NAPPA PAC),FEC ID C00685289,US,,9,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05056891745531330561,CDU Kreisverband Görlitz,,DE,,19,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17589582400881426433,Solidarité DéFI,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,2,0,850,0,100,1500,0,20000,250,250,1000,50,0,0,0,0,0,0,0,0
AR11318614657603731457,Marco Aurelio Bertaiolli,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0
AR00448826350174732289,Kaakon Viestintä Oy,,"AT, BE, DE, DK, EE, ES, FI, FR, IE, IT, NL, SE",,76,0,50,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0
